Delay,Code,Y
12000,204,1
19000,204,1
19000,204,1
13000,404,1
20000,400,1
20000,200,1
19000,200,1
20000,200,1
19000,200,1
20000,200,1
20000,200,1
21000,200,1
11000,200,1
13000,201,1
13000,204,1
25000,200,1
25000,200,1
27000,200,1
24000,200,1
11000,200,1
14000,200,1
13000,200,1
20000,200,1
21000,201,1
21000,204,1
20000,200,1
13000,200,1
14000,200,1
20000,200,1
21000,200,1
12000,200,1
18000,200,1
19000,200,1
15000,201,1
20000,204,1
19000,200,1
19000,200,1
19000,200,1
20000,200,1
19000,200,1
21000,200,1
22000,200,1
23000,200,1
20000,201,1
13000,204,1
14000,200,1
20000,200,1
22000,200,1
12000,200,1
13000,200,1
13000,200,1
21000,200,1
21000,200,1
11000,201,1
21000,204,1
20000,200,1
20000,200,1
14000,200,1
13000,200,1
14000,200,1
12000,200,1
11000,200,1
18000,200,1
18000,201,1
19000,204,1
19000,200,1
20000,200,1
19000,200,1
19000,200,1
20000,200,1
19000,200,1
19000,200,1
16000,200,1
22000,201,1
19000,204,1
23000,200,1
16000,200,1
24000,200,1
27000,200,1
15000,200,1
100000,201,-1
15000,200,1
18000,200,1
39000,200,1
30000,201,1
25000,204,1
32000,200,1
24000,200,1
15000,200,1
12000,200,1
0,200,1
19000,200,1
17000,200,1
14000,200,1
15000,201,1
24000,204,1
53000,204,-1
13000,200,1
14000,200,1
21000,200,1
15000,200,1
17000,200,1
